,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
36112,774,34.203,0.533,-0.1453,349.2,Motorcycle,True,1714,1361,0.0653129701315795,1035,2.0,False
36113,774,34.4339,-0.2571,0.4048,349.6,Motorcycle,True,1741,1363,0.0708573745102265,1045,2.0,False
36114,774,33.7356,-0.6192,0.6467,350.0,Motorcycle,True,1768,1365,0.0999558048935291,1055,2.0,False
36115,774,32.982,-0.3268,0.4565,350.4,Motorcycle,True,1794,1368,0.1317125649686703,1065,2.0,False
36116,774,33.0228,0.3794,-0.0643,350.8,Motorcycle,True,1819,1371,0.1408838011424893,1075,2.0,False
36117,774,33.8434,0.6655,-0.4397,351.2,Motorcycle,True,1845,1374,0.1258017455940172,1085,2.0,False
36118,774,34.6242,0.329,-0.5763,351.6,Motorcycle,True,1872,1377,0.1006611589879531,1095,2.0,False
36119,774,34.5597,-0.3393,-0.5249,352.0,Motorcycle,True,1899,1379,0.0776521425063747,1105,1.0,True
36120,774,34.007,-0.4091,-0.4433,352.4,Motorcycle,True,1926,1381,0.0570810185686871,1115,1.0,False
36121,774,33.5148,-0.2157,-0.3421,352.8,Motorcycle,True,1952,1382,0.0398554761172769,1125,1.0,False
36122,774,33.2327,-0.2742,-0.2205,353.2,Motorcycle,True,1978,1383,0.0277093959865037,1134,1.0,False
36123,774,32.6668,-0.5117,-0.087,353.6,Motorcycle,True,2004,1383,0.0209277230500046,1144,1.0,False
36124,774,31.7591,-0.7491,0.058,354.0,Motorcycle,True,2029,1384,0.0202085451571187,1155,1.0,False
36125,774,30.4888,-1.0458,0.212,354.4,Motorcycle,True,2053,1384,0.0262885761243167,1164,1.0,False
36126,774,28.7417,-1.3404,0.3351,354.8,Motorcycle,True,2076,1384,0.0403720331197612,1175,1.0,False
