,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
123232,1950,23.7731,-0.6878,0.3656,795.2,Car,True,2122,1369,0.1306947549895962,1114,2.0,False
123233,1950,22.9499,-0.3304,-0.027,795.6,Car,True,2139,1372,0.1464358851426177,1123,2.0,False
123234,1950,22.9745,0.2902,-0.4579,796.0,Car,True,2157,1374,0.1270849919862771,1135,2.0,False
123235,1950,23.5205,0.3957,-0.4531,796.4,Car,True,2175,1376,0.0864178757628106,1143,2.0,False
123236,1950,23.9374,0.2406,-0.037,796.8,Car,True,2193,1377,0.0684627391546861,1155,2.0,False
123237,1950,24.2812,0.1125,0.2543,797.2,Car,True,2211,1378,0.0826919570391573,1165,2.0,False
123238,1950,23.907,-0.69,0.1749,797.6,Car,True,2230,1380,0.1021585356995977,1173,2.0,False
123239,1950,22.0582,-1.8397,-0.1128,798.0,Car,True,2249,1382,0.1022477894174498,1183,1.0,True
123240,1950,19.0836,-2.1372,-0.2498,798.4,Car,True,2264,1383,0.0827344351968748,1193,1.0,False
123241,1950,16.4386,-1.4449,-0.1815,798.8,Car,True,2278,1384,0.0641429086947811,1206,1.0,False
123242,1950,14.6199,-1.1902,-0.0572,799.2,Car,True,2289,1384,0.0544846024871792,1212,1.0,False
123243,1950,12.6795,-1.5862,0.0259,799.6,Car,True,2300,1385,0.0551655110680839,1227,1.0,False
123244,1950,9.951,-2.1601,0.0591,800.0,Car,True,2309,1385,0.0573488577260645,1231,1.0,False
123245,1950,6.6461,-2.3749,0.0668,800.4,Car,True,2316,1386,0.0463118832979136,1240,1.0,False
123246,1950,3.3782,-1.9477,0.0442,800.8,Car,True,2319,1386,0.039314537852698,1253,1.0,False
