,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
84072,1418,21.1118,-0.2247,0.1519,572.8,Motorcycle,True,1725,1353,6.22601716506712,1417,2.0,False
84073,1418,20.8101,-0.1628,0.3905,573.2,Motorcycle,True,1741,1353,6.249100793907262,1429,3.0,True
84074,1418,20.7205,0.02,0.4466,573.6,Motorcycle,True,1757,1352,6.280887280771815,1438,3.0,False
84075,1418,20.8386,0.1784,0.3718,574.0,Motorcycle,True,1774,1352,0.0278135966153669,1453,3.0,False
84076,1418,21.2976,0.4607,0.221,574.4,Motorcycle,True,1790,1353,0.0496225115311848,1463,3.0,False
84077,1418,22.2648,0.8762,0.0172,574.8,Motorcycle,True,1807,1354,0.0577933116953821,1478,3.0,False
84078,1418,23.6179,0.9354,-0.1786,575.2,Motorcycle,True,1825,1355,0.0529124908498856,1489,2.0,True
84079,1418,24.7611,0.6598,-0.3586,575.6,Motorcycle,True,1844,1355,0.0368274749732417,1504,2.0,False
84080,1418,25.613,0.4921,-0.4882,576.0,Motorcycle,True,1864,1356,0.0129772841446151,1514,2.0,False
84081,1418,26.1083,0.1997,-0.5556,576.4,Motorcycle,True,1884,1356,6.264634032915629,1529,2.0,False
84082,1418,26.165,-0.1291,-0.4904,576.8,Motorcycle,True,1905,1355,6.233916103588292,1540,2.0,False
84083,1418,25.8037,-0.3454,-0.1831,577.2,Motorcycle,True,1925,1353,6.20870122807619,1551,3.0,True
84084,1418,25.2318,-0.4861,0.3482,577.6,Motorcycle,True,1945,1352,6.212279034432949,1563,3.0,False
