,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
101120,1597,18.2036,1.6315,0.0075,608.4,Motorcycle,True,350,1366,6.218921530936434,707,2.0,False
101121,1597,20.7112,1.8721,-0.0113,608.8,Motorcycle,True,366,1365,6.2188324049950925,722,2.0,False
101122,1597,23.5602,2.0375,-0.0147,609.2,Motorcycle,True,384,1364,6.217718930110808,728,2.0,False
101123,1597,26.4388,1.9256,-0.0008,609.6,Motorcycle,True,405,1362,6.216858995311072,739,2.0,False
101124,1597,28.9098,1.4596,0.026,610.0,Motorcycle,True,428,1361,6.217451534882125,753,2.0,False
101125,1597,30.6175,0.9219,0.0531,610.4,Motorcycle,True,453,1359,6.219355535158019,761,2.0,False
101126,1597,31.7526,0.7201,0.07,610.8,Motorcycle,True,479,1357,6.222446013942513,772,2.0,False
101127,1597,32.7942,0.753,0.0602,611.2,Motorcycle,True,505,1356,6.226134487372431,783,2.0,False
101128,1597,34.004,0.9153,0.0236,611.6,Motorcycle,True,533,1354,6.228117511277432,797,2.0,False
101129,1597,35.2942,0.8686,-0.0219,612.0,Motorcycle,True,562,1352,6.228111925913941,806,2.0,False
101130,1597,36.5671,0.9932,-0.059,612.4,Motorcycle,True,591,1350,6.226460861457106,817,3.0,True
101131,1597,38.2585,1.2777,-0.035,612.8,Motorcycle,True,622,1348,6.223380647019427,830,3.0,False
101132,1597,40.0487,1.1707,0.0674,613.2,Motorcycle,True,654,1346,6.222787578582383,841,3.0,False
101133,1597,41.1998,0.2975,0.2332,613.6,Motorcycle,True,688,1344,6.227862027732503,850,3.0,False
101134,1597,40.8335,-0.7887,0.4068,614.0,Motorcycle,True,722,1342,6.238818787567396,863,3.0,False
101135,1597,39.2704,-1.252,0.5409,614.4,Motorcycle,True,755,1341,6.256591777167487,875,3.0,False
101136,1597,37.4639,-1.1949,0.5648,614.8,Motorcycle,True,786,1340,6.279915423992557,884,3.0,False
101137,1597,36.0305,-0.8004,0.4721,615.2,Motorcycle,True,816,1340,0.0190059227902357,896,3.0,False
101138,1597,34.9386,-0.7297,0.3205,615.6,Motorcycle,True,845,1341,0.0344822163427154,908,3.0,False
101139,1597,33.9203,-0.7097,0.1522,616.0,Motorcycle,True,873,1342,0.0445038456235811,921,3.0,False
101140,1597,32.8524,-0.7601,0.0199,616.4,Motorcycle,True,900,1343,0.0471873161553695,931,3.0,False
