,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
64676,1155,17.0325,0.4565,-0.3977,505.2,Motorcycle,True,2026,1372,0.0978974794521416,2187,2.0,False
64677,1155,17.6885,0.3954,-0.4737,505.6,Motorcycle,True,2040,1373,0.0561078339451164,2197,2.0,False
64678,1155,17.9821,-0.009,-0.2046,506.0,Motorcycle,True,2054,1373,0.0231239347784617,2208,2.0,False
64679,1155,17.7607,-0.2682,0.0664,506.4,Motorcycle,True,2068,1373,0.0217657668404811,2222,2.0,False
64680,1155,17.3561,-0.2522,0.1765,506.8,Motorcycle,True,2082,1373,0.0343782142422903,2230,2.0,False
64681,1155,16.9611,-0.3138,0.2008,507.2,Motorcycle,True,2095,1374,0.0495881627070571,2243,2.0,False
64682,1155,16.5654,-0.196,0.2876,507.6,Motorcycle,True,2108,1375,0.0707337518902306,2253,2.0,False
64683,1155,16.5458,0.2419,0.4278,508.0,Motorcycle,True,2120,1376,0.0992888833494411,2269,2.0,False
64684,1155,17.3879,0.8505,0.5049,508.4,Motorcycle,True,2133,1377,0.1419051742224297,2281,2.0,False
64685,1155,18.6609,0.8231,0.4239,508.8,Motorcycle,True,2147,1379,0.1847374713869412,2293,2.0,False
64686,1155,19.4203,0.1338,0.2131,509.2,Motorcycle,True,2162,1382,0.2091003184620401,2305,1.0,True
64687,1155,19.0758,-0.5136,-0.027,509.6,Motorcycle,True,2177,1385,0.2155888553400697,2319,1.0,False
64688,1155,18.2446,-0.5567,-0.2482,510.0,Motorcycle,True,2191,1388,0.2032172175157862,2332,1.0,False
64689,1155,17.7604,-0.07,-0.4314,510.4,Motorcycle,True,2204,1391,0.1750473205537352,2346,1.0,False
64690,1155,17.8654,0.1493,-0.4852,510.8,Motorcycle,True,2217,1393,0.136857173502872,2359,1.0,False
64691,1155,17.9703,-0.0688,-0.4078,511.2,Motorcycle,True,2231,1394,0.0971127866069743,2370,1.0,False
64692,1155,17.5111,-0.5201,-0.2945,511.6,Motorcycle,True,2245,1395,0.0699413880904717,2382,1.0,False
64693,1155,16.7528,-0.4516,-0.2903,512.0,Motorcycle,True,2258,1396,0.0472792829321147,2394,1.0,False
64694,1155,16.4871,0.1334,-0.3576,512.4,Motorcycle,True,2271,1397,0.0210059756172236,2406,1.0,False
64695,1155,16.9861,0.4811,-0.2744,512.8,Motorcycle,True,2283,1396,6.270508951862325,2418,1.0,False
64696,1155,17.5709,0.2447,0.0259,513.2,Motorcycle,True,2297,1396,6.256728311007048,2431,1.0,False
