,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
83395,1404,32.7488,-0.1915,-0.2561,563.2,Motorcycle,True,1535,1354,6.272657514760615,1342,2.0,False
83396,1404,32.445,-0.281,-0.228,563.6,Motorcycle,True,1561,1353,6.260693021896142,1356,3.0,True
83397,1404,32.0624,-0.1975,-0.0421,564.0,Motorcycle,True,1587,1352,6.2507187930924655,1368,3.0,False
83398,1404,32.0698,0.2632,0.2855,564.4,Motorcycle,True,1612,1351,6.25545322387816,1380,3.0,False
83399,1404,32.7085,0.5303,0.4894,564.8,Motorcycle,True,1637,1351,6.276924011236519,1392,3.0,False
83400,1404,33.2599,0.1596,0.4651,565.2,Motorcycle,True,1664,1350,0.0183303525582543,1403,3.0,False
83401,1404,33.1662,-0.2627,0.2903,565.6,Motorcycle,True,1690,1351,0.0342425837721989,1419,3.0,False
83402,1404,32.5102,-0.6479,0.1549,566.0,Motorcycle,True,1716,1352,0.042707339450057,1431,3.0,False
83403,1404,31.2885,-1.0867,0.0655,566.4,Motorcycle,True,1741,1353,0.0473090677509708,1443,3.0,False
83404,1404,29.3888,-1.4564,-0.0461,566.8,Motorcycle,True,1765,1354,0.0485290750249451,1459,3.0,False
83405,1404,27.487,-1.0787,-0.2043,567.2,Motorcycle,True,1787,1355,0.0429646523431896,1471,2.0,True
83406,1404,26.4578,-0.4183,-0.3438,567.6,Motorcycle,True,1808,1355,0.0265088780753384,1484,2.0,False
83407,1404,25.9678,-0.3524,-0.3549,568.0,Motorcycle,True,1829,1356,0.0039399985153294,1496,2.0,False
83408,1404,25.1385,-0.8465,-0.2537,568.4,Motorcycle,True,1849,1355,6.268852204523277,1510,2.0,False
83409,1404,23.697,-1.0953,-0.2282,568.8,Motorcycle,True,1868,1355,6.2587533629983545,1521,2.0,False
83410,1404,22.1968,-0.9237,-0.3483,569.2,Motorcycle,True,1886,1354,6.241884956692459,1536,2.0,False
83411,1404,21.1596,-0.562,-0.4554,569.6,Motorcycle,True,1903,1353,6.212194299935746,1542,3.0,True
83412,1404,20.362,-0.6071,-0.2553,570.0,Motorcycle,True,1919,1352,6.179515118515612,1551,3.0,False
83413,1404,19.1915,-1.0732,0.2518,570.4,Motorcycle,True,1935,1350,6.178141497002184,1567,3.0,False
83414,1404,17.3966,-1.3318,0.6212,570.8,Motorcycle,True,1949,1348,6.224548923258011,1581,3.0,False
83415,1404,15.6696,-0.9946,0.6354,571.2,Motorcycle,True,1962,1348,6.2831224098983816,1588,3.0,False
