,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
15205,359,40.5929,-0.2298,-0.2168,116.4,Motorcycle,True,1752,1360,0.0389091284146192,515,2.0,False
15206,359,40.0824,-0.5421,-0.315,116.8,Motorcycle,True,1784,1361,0.027795583341823,525,2.0,False
15207,359,38.8583,-1.1735,-0.3004,117.2,Motorcycle,True,1815,1361,0.0149613146016607,535,2.0,False
15208,359,36.4294,-2.1724,-0.209,117.6,Motorcycle,True,1845,1361,0.0050567443804148,546,2.0,False
15209,359,33.1462,-2.2104,-0.1293,118.0,Motorcycle,True,1872,1361,6.28224584721582,554,2.0,False
15210,359,30.6642,-1.1358,-0.0843,118.4,Motorcycle,True,1897,1361,6.277614358529579,565,2.0,False
15211,359,29.545,-0.5589,-0.2192,118.8,Motorcycle,True,1920,1361,6.274550722330499,574,2.0,False
15212,359,28.5528,-0.9878,-0.6334,119.2,Motorcycle,True,1943,1360,6.2590614149351165,584,2.0,False
15213,359,26.1809,-2.1343,-0.9857,119.6,Motorcycle,True,1965,1359,6.208262406367031,598,2.0,False
15214,359,23.4586,-1.3834,-0.4239,120.0,Motorcycle,True,1984,1357,6.145340108482089,599,2.0,False
15215,359,22.5008,0.0924,0.6824,120.4,Motorcycle,True,2000,1354,6.155541087381499,608,3.0,True
15216,359,23.5903,1.2266,0.9611,120.8,Motorcycle,True,2018,1353,6.242584754255077,623,3.0,False
15217,359,25.3602,1.0615,0.2712,121.2,Motorcycle,True,2037,1353,6.283013417504103,636,3.0,False
15218,359,26.5373,0.4926,-0.2219,121.6,Motorcycle,True,2057,1352,6.270535196575969,646,3.0,False
15219,359,26.7178,-0.2333,-0.1595,122.0,Motorcycle,True,2079,1352,6.256206752434139,654,3.0,False
15220,359,25.9542,-0.7141,0.0324,122.4,Motorcycle,True,2099,1351,6.254854677033912,663,3.0,False
15221,359,25.0431,-0.5896,0.1614,122.8,Motorcycle,True,2119,1350,6.260796387693297,673,3.0,False
15222,359,24.1285,-0.5347,0.2554,123.2,Motorcycle,True,2138,1350,6.273183046449303,686,3.0,False
15223,359,23.9558,0.3895,0.3125,123.6,Motorcycle,True,2156,1350,0.0088343915601862,695,3.0,False
15224,359,25.6982,1.9465,0.2661,124.0,Motorcycle,True,2175,1350,0.0279520910342259,706,3.0,False
15225,359,28.7022,1.9562,0.0624,124.4,Motorcycle,True,2196,1351,0.0412132116807812,715,3.0,False
