,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
73640,1302,36.7068,-1.196,-0.3662,490.8,Motorcycle,True,1319,1384,0.0127541897524139,397,1.0,False
73641,1302,35.0961,-1.0606,-0.2968,491.2,Motorcycle,True,1347,1384,6.280369753236975,425,1.0,False
73642,1302,33.5344,-1.1059,-0.1134,491.6,Motorcycle,True,1375,1383,6.271815759167685,448,1.0,False
73643,1302,31.9376,-1.1133,-0.0367,492.0,Motorcycle,True,1401,1383,6.271061601876813,472,1.0,False
73644,1302,30.3293,-1.1184,-0.1089,492.4,Motorcycle,True,1426,1382,6.270316313326532,491,1.0,False
73645,1302,28.6974,-1.1627,-0.3087,492.8,Motorcycle,True,1449,1382,6.260661271279106,513,1.0,False
73646,1302,26.8933,-1.3349,-0.4549,493.2,Motorcycle,True,1471,1381,6.2391539059575685,537,1.0,False
73647,1302,24.9721,-1.2974,-0.3974,493.6,Motorcycle,True,1492,1379,6.210283004789879,552,1.0,False
73648,1302,23.2904,-0.9738,-0.1202,494.0,Motorcycle,True,1511,1378,6.192288481056906,563,1.0,False
73649,1302,22.2764,-0.5108,0.2598,494.4,Motorcycle,True,1529,1376,6.19702375560879,588,1.0,False
73650,1302,21.5883,-0.4441,0.4927,494.8,Motorcycle,True,1546,1374,6.225757948349579,598,2.0,True
73651,1302,20.951,-0.469,0.5029,495.2,Motorcycle,True,1563,1374,6.264445766464391,614,2.0,False
73652,1302,20.3888,-0.2365,0.313,495.6,Motorcycle,True,1579,1374,0.0106703119677908,634,2.0,False
73653,1302,20.3122,0.1302,0.1104,496.0,Motorcycle,True,1595,1374,0.0257237608110645,652,2.0,False
73654,1302,20.7587,0.501,-0.0747,496.4,Motorcycle,True,1611,1374,0.0264514230019736,670,2.0,False
73655,1302,21.9035,1.0219,-0.1714,496.8,Motorcycle,True,1628,1375,0.0155226160721428,694,2.0,False
73656,1302,23.2544,0.7224,-0.0511,497.2,Motorcycle,True,1646,1375,0.0028495959377412,711,2.0,False
73657,1302,23.5679,-0.3396,0.2585,497.6,Motorcycle,True,1665,1374,0.0069856425429901,735,2.0,False
73658,1302,22.4713,-1.1004,0.3374,498.0,Motorcycle,True,1684,1375,0.0351318240045488,758,2.0,False
73659,1302,20.823,-1.0457,-0.0222,498.4,Motorcycle,True,1700,1375,0.0532983434810443,781,2.0,False
73660,1302,19.5633,-0.7901,-0.5507,498.8,Motorcycle,True,1716,1376,0.0248520633245004,800,2.0,False
