,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
132077,2189,34.1696,-0.5866,-0.0216,846.8,Car,True,345,1360,0.0246098192504526,105,2.0,False
132078,2189,33.3727,-0.4943,0.0473,847.2,Car,True,373,1361,0.0238878934742539,115,2.0,False
132079,2189,32.8339,-0.2499,0.1738,847.6,Car,True,400,1361,0.0286448063240918,125,2.0,False
132080,2189,32.5109,-0.225,0.2748,848.0,Car,True,427,1362,0.0392267218852988,135,2.0,False
132081,2189,32.2149,-0.1751,0.2813,848.4,Car,True,454,1363,0.0538394250551519,145,2.0,False
132082,2189,32.055,0.0016,0.191,848.8,Car,True,480,1364,0.0652509540674284,156,2.0,False
132083,2189,32.3935,0.4757,0.0683,849.2,Car,True,507,1366,0.0709965985832696,166,2.0,False
132084,2189,33.2801,0.6861,-0.0251,849.6,Car,True,533,1368,0.0712629100822845,175,2.0,False
132085,2189,34.1436,0.4503,-0.0832,850.0,Car,True,561,1369,0.0684022612997159,185,2.0,False
132086,2189,34.3409,-0.2053,-0.115,850.4,Car,True,590,1371,0.0643122128487507,195,2.0,False
132087,2189,33.7503,-0.5397,-0.1393,850.8,Car,True,618,1373,0.0588412214305886,205,1.0,True
132088,2189,32.909,-0.5973,-0.147,851.2,Car,True,645,1374,0.0521955090113244,215,1.0,False
132089,2189,32.1296,-0.4967,-0.1366,851.6,Car,True,672,1375,0.0457953609256227,224,1.0,False
132090,2189,31.33,-0.6172,-0.1185,852.0,Car,True,698,1376,0.040033211336611,236,1.0,False
132091,2189,30.3977,-0.6642,-0.1122,852.4,Car,True,723,1377,0.0350035002234347,246,1.0,False
132092,2189,29.4638,-0.619,-0.123,852.8,Car,True,748,1377,0.029715639437343,255,1.0,False
132093,2189,28.6506,-0.5086,-0.1477,853.2,Car,True,771,1378,0.0229025406294245,264,1.0,False
132094,2189,27.9731,-0.4443,-0.1504,853.6,Car,True,794,1378,0.014634068914173,275,1.0,False
132095,2189,27.343,-0.4385,-0.0898,854.0,Car,True,817,1378,0.0068324231391634,284,1.0,False
132096,2189,26.6846,-0.4794,0.0359,854.4,Car,True,839,1378,0.0047431675473497,296,1.0,False
132097,2189,25.9668,-0.5256,0.1823,854.8,Car,True,860,1378,0.0109862858445048,306,1.0,False
