,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
36058,772,26.0558,-0.2249,0.1685,309.2,Heavy Vehicle,True,1625,1366,0.0271747865652844,1138,2.0,False
36059,772,25.6948,-0.29,0.1717,309.6,Heavy Vehicle,True,1645,1366,0.0365390014972772,1193,2.0,False
36060,772,25.1597,-0.4595,0.1941,310.0,Heavy Vehicle,True,1665,1367,0.0462800748188767,1239,2.0,False
36061,772,24.428,-0.5342,0.2062,310.4,Heavy Vehicle,True,1685,1368,0.0581585361014673,1292,2.0,False
36062,772,23.6973,-0.4583,0.2005,310.8,Heavy Vehicle,True,1704,1369,0.0707632347788336,1338,2.0,False
36063,772,23.1645,-0.2903,0.177,311.2,Heavy Vehicle,True,1722,1370,0.0825658442510661,1374,2.0,False
36064,772,22.7992,-0.2273,0.1349,311.6,Heavy Vehicle,True,1740,1372,0.0928074739739237,1409,2.0,False
36065,772,22.4674,-0.248,0.073,312.0,Heavy Vehicle,True,1758,1374,0.0999707178417188,1456,2.0,False
36066,772,22.0707,-0.3063,-0.0051,312.4,Heavy Vehicle,True,1775,1375,0.1020057390797815,1508,2.0,False
36067,772,21.5974,-0.3319,-0.1001,312.8,Heavy Vehicle,True,1792,1377,0.0989845099887944,1543,2.0,False
36068,772,21.17,-0.2485,-0.2167,313.2,Heavy Vehicle,True,1809,1378,0.0886617454036375,1599,1.0,True
36069,772,20.9427,-0.0872,-0.3403,313.6,Heavy Vehicle,True,1825,1380,0.0692507848588475,1652,1.0,False
36070,772,20.8444,-0.0343,-0.3177,314.0,Heavy Vehicle,True,1842,1380,0.0427432383705763,1683,1.0,False
36071,772,20.8684,0.067,-0.1092,314.4,Heavy Vehicle,True,1858,1381,0.0241853039770552,1696,1.0,False
36072,772,21.1574,0.3631,0.2214,314.8,Heavy Vehicle,True,1874,1381,0.028563937453399,1708,1.0,False
36073,772,21.8133,0.5081,0.3387,315.2,Heavy Vehicle,True,1891,1381,0.0530991226951496,1723,1.0,False
36074,772,22.482,0.3792,0.1803,315.6,Heavy Vehicle,True,1908,1383,0.0748985196947642,1740,1.0,False
36075,772,22.818,0.1109,-0.1695,316.0,Heavy Vehicle,True,1926,1384,0.0761351720744589,1754,1.0,False
36076,772,22.9046,0.0178,-0.3477,316.4,Heavy Vehicle,True,1944,1385,0.0548393398360116,1769,1.0,False
36077,772,22.9144,0.014,-0.2849,316.8,Heavy Vehicle,True,1962,1386,0.0296629171351794,1782,1.0,False
36078,772,22.9212,-0.0187,-0.0464,317.2,Heavy Vehicle,True,1980,1386,0.0190042071005307,1796,1.0,False
