,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
120741,1911,56.3549,0.0476,-0.2324,736.4,Motorcycle,True,17,1356,0.0206960265762945,299,2.0,False
120742,1911,56.0801,-0.3689,-0.4091,736.8,Motorcycle,True,64,1356,0.0162212222825184,313,2.0,False
120743,1911,55.4253,-0.6269,-0.5635,737.2,Motorcycle,True,112,1357,0.0025051506493691,327,2.0,False
120744,1911,54.2727,-0.9674,-0.3724,737.6,Motorcycle,True,157,1356,6.266844149850027,341,2.0,False
120745,1911,52.6047,-1.442,0.2021,738.0,Motorcycle,True,202,1355,6.262730215468077,354,2.0,False
120746,1911,50.1604,-1.7623,0.4412,738.4,Motorcycle,True,246,1354,6.27938678199998,368,2.0,False
120747,1911,48.1819,-0.8225,0.055,738.8,Motorcycle,True,286,1354,0.0122874945457804,381,2.0,False
120748,1911,48.2833,0.8386,-0.5993,739.2,Motorcycle,True,325,1354,0.0006291412924723,396,2.0,False
120749,1911,49.6812,0.8251,-0.6568,739.6,Motorcycle,True,366,1353,6.253582604319583,408,2.0,False
120750,1911,49.7564,-0.8295,-0.1183,740.0,Motorcycle,True,408,1351,6.2400933578884334,422,2.0,False
120751,1911,47.7713,-1.7908,0.4308,740.4,Motorcycle,True,449,1349,6.248013130169362,434,3.0,True
120752,1911,45.1781,-1.6246,0.7165,740.8,Motorcycle,True,487,1348,6.270843846011492,446,3.0,False
120753,1911,43.1957,-1.2334,0.7041,741.2,Motorcycle,True,523,1348,0.0117102379212976,460,3.0,False
120754,1911,41.488,-1.1604,0.4389,741.6,Motorcycle,True,558,1349,0.0354847122599344,475,3.0,False
120755,1911,39.7533,-1.2942,-0.0384,742.0,Motorcycle,True,592,1350,0.0436264893182447,492,3.0,False
120756,1911,37.8285,-1.309,-0.3909,742.4,Motorcycle,True,624,1351,0.0315916065748718,507,3.0,False
120757,1911,36.183,-0.9368,-0.4787,742.8,Motorcycle,True,654,1351,0.0088470528479178,524,3.0,False
120758,1911,35.2459,-0.3897,-0.326,743.2,Motorcycle,True,683,1351,6.2757701828233845,540,3.0,False
120759,1911,34.8338,-0.2545,-0.1068,743.6,Motorcycle,True,711,1350,6.266035747860441,560,3.0,False
120760,1911,34.2934,-0.4972,0.1338,744.0,Motorcycle,True,740,1350,6.266757159520585,573,3.0,False
120761,1911,33.5129,-0.6092,0.1181,744.4,Motorcycle,True,768,1349,6.277933689685646,590,3.0,False
