,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
132191,2192,8.7054,-0.5317,-0.1424,849.6,Car,True,294,1333,6.172848217261871,165,3.0,False
132192,2192,8.0496,-0.4117,-0.0611,850.0,Car,True,301,1332,6.156287568479302,155,3.0,False
132193,2192,7.4862,-0.3784,-0.0319,850.4,Car,True,308,1331,6.143097520028338,207,3.0,False
132194,2192,6.9395,-0.3637,-0.0523,850.8,Car,True,313,1330,6.130926528610175,198,3.0,False
132195,2192,6.5586,-0.1298,-0.0748,851.2,Car,True,319,1330,6.120180816190911,190,3.0,False
132196,2192,6.524,0.0197,-0.0696,851.6,Car,True,324,1329,6.108980668105209,229,4.0,True
132197,2192,6.4323,-0.1923,-0.0495,852.0,Car,True,329,1328,6.099718518516197,220,4.0,False
132198,2192,5.7379,-0.9042,-0.0293,852.4,Car,True,335,1327,6.092288807403021,181,4.0,False
132199,2192,3.5,-1.7205,-0.0136,852.8,Car,True,339,1326,6.087500946616929,174,4.0,False
132200,2192,1.3624,-1.3757,-0.0044,853.2,Car,True,341,1325,6.08578784780901,172,4.0,False
132201,2192,0.0591,-0.0241,-0.0,853.6,Car,False,341,1325,6.08571937609376,172,4.0,False
