,track_id,speed,lon_acc,lat_acc,time,type,moving,img_x,img_y,img_angle,coord_id,Lane,trigger
31207,668,31.3538,-0.7861,-0.0694,220.8,Car,True,435,1365,0.0620214238444893,146,2.0,False
31208,668,30.056,-0.9669,-0.0151,221.2,Car,True,460,1366,0.0590138562244133,155,2.0,False
31209,668,28.6738,-1.0203,0.0735,221.6,Car,True,485,1367,0.0602462453303607,164,2.0,False
31210,668,27.0861,-1.0418,0.0813,222.0,Car,True,508,1369,0.0666056669650396,174,2.0,False
31211,668,26.1188,-0.2151,-0.0319,222.4,Car,True,529,1370,0.0702058272759571,185,2.0,False
31212,668,26.7191,0.9944,-0.191,222.8,Car,True,550,1371,0.0635292699228502,194,1.0,True
31213,668,28.4859,1.3015,-0.2275,223.2,Car,True,573,1373,0.0488503904036727,205,1.0,False
31214,668,29.9252,0.6119,-0.1461,223.6,Car,True,597,1373,0.0393652749934938,215,1.0,False
31215,668,30.5522,0.3561,-0.0211,224.0,Car,True,622,1374,0.0347822924393148,226,1.0,False
31216,668,31.2452,0.6839,0.1125,224.4,Car,True,647,1375,0.0366596979884557,234,1.0,False
31217,668,32.6408,1.2083,0.2034,224.8,Car,True,673,1376,0.04513677996739,246,1.0,False
